team,name,playerId,instagram
LG,이정용,69134,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc67MzIxNw==
LG,이종준,50904,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc69MzIxNw==
LG,이주헌,52154,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc70MzIxNw==
LG,이지강,69108,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc72MzIxNw==
LG,이태훈,55165,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc73MzIxNw==
LG,이한림,55100,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc74MzIxNw==
LG,임찬규,61101,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc76MzIxNw==
LG,장현식,63950,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc77MzIxNw==
LG,정우영,69159,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc80MzIxNw==
LG,진우영,54148,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc84MzIxNw==
LG,천성호,50054,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc85MzIxNw==
LG,최승민,65905,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc86MzIxNw==
LG,최원영,52103,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc88MzIxNw==
LG,최채흥,68419,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc89MzIxNw==
LG,추세현,55163,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc90MzIxNw==
LG,치리노스,55146,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc91MzIxNw==
LG,코엔 윈,55138,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc92MzIxNw==
LG,톨허스트,55130,https://www.instagram.com/lgtwinsbaseballclub?utm_source=ig_web_button_share_sheet&igsh=ZDNlZDc93MzIxNw==
